labels,index,year,version,page,2500Bott,singlebott,scarcity,cognitive,external,internal,coordination,technical,demand,2500partner,singlepartner,advertising,nonuniform_progress,performance_constraints,user_heterogeneity,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",end_users,external_partners,substitutional_partners,paragraph
0.0,40.0,2021.0,2021.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We’ve got such a large customer base for SVOD, we can see very quickly if AVOD is having any degradation in service versus SVOD. We have not seen that, by the way, but we would notice that immediately, because we would compare a manifest that doesn’t have ads in it to a manifest that does."
0.0,40.0,2018.0,2018.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"LiveU’s involvement in The Ocean Cleanup’s  launch started back in November. van der Kooy was well-acquainted with LiveU thanks to his previous job at Turner Sports, working with PGA.com, PGA Tour, NASCAR, and NBA. His  first experience with LiveU came when producing a live NASCAR show in 2009. Called GarageCam, it offered hour-long live tours of garages at NASCAR tracks. These were places where live streaming should have been difficult, but LiveU made it simple. After that, Turner Sports turned to LiveU for many other projects, and even turned CNN on to the company. "
0.0,120.0,2017.0,2017.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"If you were tasked with supporting teachers in educational video production, the conventional approach to staffing such a team would be to hire videographers with strong pedagogical design backgrounds. These skills are necessary, but an undervalued and overlooked skill in our roster construction is artistic design. Video is a visual medium: There is some value to showing a talking head, and great value in recording the teacher away from the classroom, out in their discipline’s natural environment. But not all visual aids can be photographed. Custom artwork is required to develop high-quality educational video. A full-time graphic designer or scientific illustrator can provide significant bang for the buck by producing custom visual aids to enhance the video, and these visuals can be repurposed in other modes of teaching and research publication. Teachers rarely have any graphic design expertise beyond selecting PowerPoint themes, and they generally welcome expert support in beautifying their teaching materials."
0.0,240.0,2009.0,2009.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Some video producers are concerned about this trend.“Leave video production to the professionals,”they say.But their complaints are quickly being brushed aside in the face of overwhelming demand by an ever-growing number of users that are enthusiastically adopting the concept.Similar warnings were voiced years ago when desktop publishing first became available,shortly followed by desktop presentation creation tools such as Aldus Persuasion and Microsoft PowerPoint.Professional graphics designers identified early challenges:“There are ten typefaces per page”and “These are unreadable slides—they’re not created by artists.” While they had a point—there is no substitute for good design—the reality was that “business-based”end users became increasingly adept,and the applications became pervasive.As a result, internal business typesetting and presentation production is now the norm. So to video professionals blocking EGC we say,“It’s better to join now because there’s no turning back.User demand for EGC is growing exponentially and is indicative of historical ommunication and collaboration adoption patterns!”"
0.0,480.0,2015.0,2015.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Terms like “SDN,” “cloud,” and “OpenStack” often are used interchangeably by technology developers who understand the market-driven imperative behind technology solutions attuned to those concepts. But there’s a steep learning and development curve faced by suppliers in an industry where proprietary hardware solutions tied to protecting, formatting and distributing pay TV services have long dominated. Realization that those days are coming to an end has only recently generated a shift to the cloud perspective, leaving plenty of lead time still to be spent on product development in many cases. "
2.0,200.0,2009.0,2009.0,36.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Integration in a Multicodec World The growth in iTunes U adoption is no doubt helped along byApple’s Podcast Producer software.Integrated as a free componentof the Mac OS X server, Podcast Producer made its debut as partof the upgrade to Leopard in late 2007.The package simplifiesthe ability to record, transcode, package, and distribute audio orvideo lectures, primarily using Apple hardware.PodcastProducer doesn’t exclusively upload to iTunes U—you canpublish to any platform that supports RSS syndication—although Apple certainly makes iTunes publishing easy withbuilt-in workflows."
0.0,160.0,2015.0,2015.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Results The first day we streamed, we had five dropouts of the stream that I attribute to the 4G card. In each case, we recovered within seconds. Live:Air alerts you when the stream goes down, and it is as easy as pressing the “Go Live” button on the screen’s top right to restore. The second day, we streamed for almost 2 hours with only three drops. The longest uninterrupted stream time was more than an hour."
0.0,80.0,2020.0,2020.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“That means maximizing engagement on the shoulders of the game itself,” says Giampiero Rinaudo, CEO of Deltatre.“Tailoring video and editorial content to different types of fans and reconfiguring the UI [user interface] and UX [user experience] based on time of day, user insights, or the latest developments in the sports world that week is how brands can create a better ecosystem around a sport.”"
0.0,120.0,2015.0,2015.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Besides the public channel, NASA also offers an education channel and a media channel. The education channel is run by the agency’s Office of Education. Rather than delivering shows on a set schedule, it creates educational resources that support NASA’s current missions. Apart from videos, the office creates and distributes classroom materials. "
0.0,160.0,2022.0,2022.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In practice, setting up a real-time streaming solution takes time  The shift towards more interactive streaming experiences  and expertise, and not every company has an inhouse expert team."
0.0,200.0,2017.0,2017.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"As part of the rush to understand Middle America after the unexpected—to bicoastal elites, at least—election upset in early November, advertisers and ad agencies alike are giving these diginets a second look. An influx of advertising dollars may put these fledging diginets on track to begin offering higher-quality content in the same way that CW and WB morphed into original premium content engines a decade or so ago."
0.0,840.0,2014.0,2014.0,99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"Pervasive Simplicity Apple products continue to remind us that ease of use and an elegant UI are key to mass adoption and, ultimately, productivity gains. Every aspect of your EVP, from the end user UX to the REST APIs, must be carefully designed and architected in a way that provides simplicity for application users and developers alike. "
0.0,560.0,2019.0,2019.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Video compression and related technologies are the bedrock of the online video industry, and they’ve always been the heart of Streaming Media.The Video Engineering Summit is for the hardcore video engineers, the ones who are really pushing the boundaries of video quality and compression efficiency.It’s about encoding and transcoding, packaging and delivery, player and UI development, and protocols."
0.0,240.0,2021.0,2021.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AD STANDARDIZATION Figuring out the best approach both from an ad stack and ad delivery perspective remains a challenge. “This is not getting any simpler,” said Allen. “All these things need to work together so you can decision across them in a unified manner. … I think about [interoperability] a lot and talk about it with the team every day. I’m making sure that the programmers and the advertisers have a scaled opportunity across all of these devices. There is a lot of fragmentation, and there are still these kinds of business impediments based on how you’ve negotiated with a platform or how some of the platforms are holding their data back.” "
0.0,1200.0,2016.0,2016.0,169.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Second, online storage costs will increase with each additional ABR format you support. Both disadvantages are resolved by a technique called dynamic packaging. "
0.0,0.0,2013.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rock-solid platform foryour blue-sky thinking Windows Azure 90 day free trial// Quickly upload, encode & deliver media.// Use any operating system, language or tool.// No obligation, totally free."
2.0,440.0,2008.0,2008.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Many folks criticize current VOD services like Netflixfor having limited libraries. As Scherf explained to me,“Given the fact that Hollywood still strictly controls theway in which movies get released to hospitality and toDVD and all these movie on-demand services—includingwhat you get today with cable and with IPTV [internetprotocol television]—the content is old by the time it hitsthat particular window.” Another question Scherf thinksthese services have to address is, “What are those featuresthat are really going to matter to end users?” His answer: For now, Netflix plans to include its new feature thatallows users to stream content to their TVs for free aspart of its regular subscription."
2.0,80.0,2012.0,2012.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Break’s Background Some history: Break Media began in 2004, when CEO Keith Richman became a fan of Bigboys.com (now rebranded as Break.com). Bigboys.com had “built a cultish following by hand-picking the best web videos every day,” says Tu. Richman bought the site, “hired a technology team and an editorial staff to curate content, and created a platform that enabled users to upload their own content and share it easily with friends.” "
0.0,280.0,2009.0,20092010.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Digital Rapids has rethought the selections in terms ofinclusive project shortcuts.This allows two projects to beset up exactly the same, with the same format and bitratebut with different audio and video inputs.This way, only a single choice on the touchscreen could yield a change toa number of settings, including the inputs, allowing forrapid reconfiguration in the field."
0.0,160.0,2013.0,2013.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Successful interactive online video ads build “consumer engagement with a brand,” says Koeppel. “They also allow for interactivity that grows in the player or when the consumer clicks through to a marketer’s landing page or website.”"
0.0,880.0,2016.0,2016.0,126.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"STORAGE Once content is ready for delivery, there’s a question of storage. Many content delivery networks (CDNs) offer storage that complements their MEVP offering, but there are also a growing number of pureplay storage companies. These companies often have storage points of presence (POPs) at the same data centers that CDNs and MEVPs use, especially for content storage and delivery outside of the U.S. As such, the transfer from storage provider to MEVP service is surprisingly quick."
1.0,320.0,2008.0,2008.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"In these initial tests, I used a VP6-S file encoded in On2 Flix Pro. Later, I’ll discuss the differences between VP6-S and VP6-E and make some recommendations regarding their respective use. I produced all files at 2Mbps with variable bitrate encoding and used InletSemaphore to analyze the files and make sure that their maximum data rates were similar, since Waggoner was concerned that extraordinary peaks in any file would unfairly increase the decompression and playback load. "
